name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,gw,player_id,first_name,last_name
Dean Henderson,GK,Man Utd,2,0,0,11,0,0,305,306,1,0,1.9,19.2,2021-04-11T15:30:00Z,90,17,0,0,0,0,31,2,121552,3,1,0,2,1011,2833,1822,52,FALSE,0,31,305,Dean,Henderson
Vontae Daley-Campbell,DEF,Leicester,0,0,0,0,0,0,660,308,0,0,0,0,2021-04-11T13:05:00Z,0,19,0,0,0,0,31,0,1307,2,3,0,0,-23,55,78,40,FALSE,0,31,660,Vontae,Daley-Campbell
Rolando Aarons,MID,Newcastle,0,0,0,0,0,0,337,300,0,0,0,0,2021-04-11T11:00:00Z,0,4,0,0,0,0,31,0,2084,2,1,0,0,-4,0,4,48,FALSE,0,31,337,Rolando,Aarons
Mark Gillespie,GK,Newcastle,0,0,0,0,0,0,488,300,0,0,0,0,2021-04-11T11:00:00Z,0,4,0,0,0,0,31,0,5889,2,1,0,0,-29,20,49,43,FALSE,0,31,488,Mark,Gillespie
Tyler Roberts,MID,Leeds,1.3,0,0,7,1,1.3,206,304,0,0,0.5,1.8,2021-04-10T11:30:00Z,62,12,0,0,0,0,31,0,7130,2,1,2,3,-665,356,1021,46,FALSE,0,31,206,Tyler,Roberts
Theo Walcott,MID,Southampton,4,0,0,9,0,15.8,148,307,3,0,2.8,7,2021-04-12T17:00:00Z,75,18,0,0,0,0,31,0,24973,0,3,5,2,761,970,209,58,FALSE,0,31,148,Theo,Walcott
Anthony Knockaert,MID,Fulham,0,0,0,0,0,0,177,302,0,0,0,0,2021-04-09T19:00:00Z,0,20,0,0,0,0,31,0,2348,1,0,0,0,-7,0,7,50,TRUE,0,31,177,Anthony,Knockaert
Liam Cooper,DEF,Leeds,-1,0,0,-5,0,0.1,195,304,1,0,0.9,9,2021-04-10T11:30:00Z,45,12,0,0,0,1,31,0,32182,2,1,0,-2,-424,396,820,43,FALSE,0,31,195,Liam,Cooper
Neal Maupay,FWD,Brighton,4,0,0,9,1,33,68,299,0,0,7.6,5,2021-04-12T19:15:00Z,86,7,0,0,0,0,31,0,260681,0,0,38,2,-16258,7337,23595,61,TRUE,0,31,68,Neal,Maupay
Konstantinos Tsimikas,DEF,Liverpool,0.5,0,0,0,0,0,242,303,0,0,0,0,2021-04-10T14:00:00Z,0,2,0,0,0,0,31,0,3147,1,2,0,0,1,44,43,49,TRUE,0,31,242,Konstantinos,Tsimikas
Jack O'Connell,DEF,Sheffield Utd,0,0,0,0,0,0,354,305,0,0,0,0,2021-04-11T18:00:00Z,0,1,0,0,0,0,31,0,9387,3,0,0,0,-51,24,75,47,TRUE,0,31,354,Jack,O'Connell
Jensen Weir,MID,Brighton,0,0,0,0,0,0,633,299,0,0,0,0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,358,0,0,0,0,4,24,20,45,TRUE,0,31,633,Jensen,Weir
Nathan Redmond,MID,Southampton,8,0,0,8,0,16.9,365,307,3,0,3.3,1.6,2021-04-12T17:00:00Z,90,18,0,0,0,0,31,0,21074,0,3,14,2,4384,5136,752,64,FALSE,0,31,365,Nathan,Redmond
Vicente Guaita,GK,Crystal Palace,2,0,0,18,0,0,128,301,4,0,4,40.4,2021-04-10T16:30:00Z,90,5,0,0,0,0,31,5,242594,4,1,0,1,-703,4605,5308,48,TRUE,0,31,128,Vicente,Guaita
Tim Ream,DEF,Fulham,0,0,0,0,0,0,176,302,0,0,0,0,2021-04-09T19:00:00Z,0,20,0,0,0,0,31,0,8576,1,0,0,0,3,62,59,42,TRUE,0,31,176,Tim,Ream
Filip Benkovic,DEF,Leicester,0,0,0,0,0,0,237,308,0,0,0,0,2021-04-11T13:05:00Z,0,19,0,0,0,0,31,0,1597,2,3,0,0,-4,0,4,43,FALSE,0,31,237,Filip,Benkovic
Léo Bonatini,FWD,Wolves,0,0,0,0,0,0,463,302,0,0,0,0,2021-04-09T19:00:00Z,0,8,0,0,0,0,31,0,9168,1,0,0,0,-11,0,11,48,FALSE,0,31,463,Léo,Bonatini
Stuart Armstrong,MID,Southampton,5,0,0,10,0,4.1,368,307,3,0,4.6,16,2021-04-12T17:00:00Z,90,18,0,0,0,0,31,0,36436,0,3,26,2,4188,5657,1469,55,FALSE,0,31,368,Stuart,Armstrong
Steven Alzate,MID,Brighton,0,0,0,0,0,0,79,299,0,0,0,0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,48211,0,0,0,0,-1529,393,1922,42,TRUE,0,31,79,Steven,Alzate
Diego Llorente,DEF,Leeds,1,0,0,13,0,0.3,549,304,1,0,3.8,38,2021-04-10T11:30:00Z,90,12,0,0,0,0,31,0,3956,2,1,0,2,-265,337,602,44,FALSE,0,31,549,Diego,Llorente
Gaetano Berardi,DEF,Leeds,-1,0,0,0,0,0,685,304,0,0,0,0,2021-04-10T11:30:00Z,0,12,0,0,0,0,31,0,446,2,1,0,0,56,100,44,40,FALSE,0,31,685,Gaetano,Berardi
Harvey Barnes,MID,Leicester,0,0,0,0,0,0,235,308,0,0,0,0,2021-04-11T13:05:00Z,0,19,0,0,0,0,31,0,260773,2,3,0,0,-24638,210,24848,67,FALSE,0,31,235,Harvey,Barnes
William Saliba,DEF,Arsenal,0,0,0,0,0,0,27,305,0,0,0,0,2021-04-11T18:00:00Z,0,15,0,0,0,0,31,0,37688,3,0,0,0,-134,0,134,40,FALSE,0,31,27,William,Saliba
Liam Delap,FWD,Man City,1,0,0,0,0,0,539,304,0,0,0,0,2021-04-10T11:30:00Z,0,10,0,0,0,0,31,0,73795,2,1,0,0,-1335,1293,2628,43,TRUE,0,31,539,Liam,Delap
Jarrod Bowen,MID,West Ham,8.7,1,2,42,0,12.9,445,308,1,1,8.5,52.8,2021-04-11T13:05:00Z,83,9,0,0,0,0,31,0,137267,2,3,19,12,1355,5593,4238,59,TRUE,0,31,445,Jarrod,Bowen
Sokratis Papastathopoulos,DEF,Arsenal,0,0,0,0,0,0,2,305,0,0,0,0,2021-04-11T18:00:00Z,0,15,0,0,0,0,31,0,4639,3,0,0,0,-6,0,6,48,FALSE,0,31,2,Sokratis,Papastathopoulos
Curtis Jones,MID,Liverpool,0.5,0,0,0,0,0,263,303,0,0,0,0,2021-04-10T14:00:00Z,0,2,0,0,0,0,31,0,62779,1,2,0,0,-4143,897,5040,44,TRUE,0,31,263,Curtis,Jones
Daniel Castelo Podence,MID,Wolves,1.3,0,0,2,1,4.3,469,302,0,0,0.7,3,2021-04-09T19:00:00Z,73,8,0,0,0,0,31,0,76718,1,0,0,3,1523,2322,799,53,FALSE,0,31,469,Daniel,Castelo Podence
Frédéric Guilbert,DEF,Aston Villa,0,0,0,0,0,0,47,303,0,0,0,0,2021-04-10T14:00:00Z,0,11,0,0,0,0,31,0,5137,1,2,0,0,-22,0,22,43,FALSE,0,31,47,Frédéric,Guilbert
Oskar Buur,DEF,Wolves,0,0,0,0,0,0,467,302,0,0,0,0,2021-04-09T19:00:00Z,0,8,0,0,0,0,31,0,125329,1,0,0,0,-1265,0,1265,39,FALSE,0,31,467,Oskar,Buur
Joel Matip,DEF,Liverpool,0,0,0,0,0,0,246,303,0,0,0,0,2021-04-10T14:00:00Z,0,2,0,0,0,0,31,0,30317,1,2,0,0,-171,44,215,54,TRUE,0,31,246,Joel,Matip
Josh Sims,MID,Southampton,0,0,0,0,0,0,374,307,0,0,0,0,2021-04-12T17:00:00Z,0,18,0,0,0,0,31,0,6512,0,3,0,0,-27,0,27,43,FALSE,0,31,374,Josh,Sims
Robert Snodgrass,MID,West Brom,-0.5,0,0,0,0,0,428,307,0,0,0,0,2021-04-12T17:00:00Z,0,16,0,0,0,0,31,0,5618,0,3,0,0,-20,53,73,56,TRUE,0,31,428,Robert,Snodgrass
Robert Sánchez,GK,Brighton,4.7,0,0,24,1,0,597,299,0,0,1.2,12.2,2021-04-12T19:15:00Z,90,7,0,0,0,0,31,1,269535,0,0,0,6,-6796,9798,16594,45,TRUE,0,31,597,Robert,Sánchez
Ryan Inniss,DEF,Crystal Palace,0,0,0,0,0,0,534,301,0,0,0,0,2021-04-10T16:30:00Z,0,5,0,0,0,0,31,0,3094,4,1,0,0,-10,0,10,40,TRUE,0,31,534,Ryan,Inniss
Michail Antonio,FWD,West Ham,0.7,0,0,0,0,0,437,308,0,0,0,0,2021-04-11T13:05:00Z,0,9,0,0,0,0,31,0,862951,2,3,0,0,-288786,16195,304981,67,TRUE,0,31,437,Michail,Antonio
Caleb Watts,MID,Southampton,0.5,0,0,0,0,0,636,307,0,0,0,0,2021-04-12T17:00:00Z,0,18,0,0,0,0,31,0,387,0,3,0,0,-5,15,20,45,FALSE,0,31,636,Caleb,Watts
Alex Oxlade-Chamberlain,MID,Liverpool,0.8,0,0,0,0,0,248,303,0,0,0,0,2021-04-10T14:00:00Z,0,2,0,0,0,0,31,0,4003,1,2,0,0,-7,52,59,63,TRUE,0,31,248,Alex,Oxlade-Chamberlain
Tahith Chong,MID,Man Utd,0,0,0,0,0,0,316,306,0,0,0,0,2021-04-11T15:30:00Z,0,17,0,0,0,0,31,0,838,3,1,0,0,-1,0,1,44,FALSE,0,31,316,Tahith,Chong
Nathan Trott,GK,West Ham,0,0,0,0,0,0,674,308,0,0,0,0,2021-04-11T13:05:00Z,0,9,0,0,0,0,31,0,500,2,3,0,0,45,74,29,40,TRUE,0,31,674,Nathan,Trott
Hugo Bueno,DEF,Wolves,0,0,0,0,0,0,649,302,0,0,0,0,2021-04-09T19:00:00Z,0,8,0,0,0,0,31,0,1986,1,0,0,0,85,166,81,40,FALSE,0,31,649,Hugo,Bueno
Kelland Watts,DEF,Newcastle,0,0,0,0,0,0,342,300,0,0,0,0,2021-04-11T11:00:00Z,0,4,0,0,0,0,31,0,12381,2,1,0,0,-55,0,55,39,FALSE,0,31,342,Kelland,Watts
Jamal Baptiste,DEF,West Ham,0,0,0,0,0,0,669,308,0,0,0,0,2021-04-11T13:05:00Z,0,9,0,0,0,0,31,0,835,2,3,0,0,-9,39,48,40,TRUE,0,31,669,Jamal,Baptiste
Elliot Anderson,MID,Newcastle,0,0,0,0,0,0,602,300,0,0,0,0,2021-04-11T11:00:00Z,0,4,0,0,0,0,31,0,1443,2,1,0,0,-1,47,48,45,FALSE,0,31,602,Elliot,Anderson
Naby Keita,MID,Liverpool,0.8,0,0,0,0,0,261,303,0,0,0,0,2021-04-10T14:00:00Z,0,2,0,0,0,0,31,0,14058,1,2,0,0,-38,60,98,52,TRUE,0,31,261,Naby,Keita
Pierre-Emerick Aubameyang,MID,Arsenal,2.3,0,0,0,0,0,4,305,0,0,0,0,2021-04-11T18:00:00Z,0,15,0,0,0,0,31,0,722945,3,0,0,0,-59891,24360,84251,114,FALSE,0,31,4,Pierre-Emerick,Aubameyang
Shane Duffy,DEF,Brighton,0,0,0,0,0,0,58,299,0,0,0,0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,2837,0,0,0,0,-8,0,8,43,TRUE,0,31,58,Shane,Duffy
Jeffrey Schlupp,MID,Crystal Palace,3.5,1,0,16,0,15.8,142,301,1,0,3.6,20.6,2021-04-10T16:30:00Z,31,5,0,0,0,0,31,0,4589,4,1,0,4,32,62,30,53,TRUE,0,31,142,Jeffrey,Schlupp
Wilfred Ndidi,MID,Leicester,1,0,0,12,0,3.9,236,308,3,0,3.1,11.4,2021-04-11T13:05:00Z,90,19,0,0,0,0,31,0,60366,2,3,16,1,340,2673,2333,48,FALSE,1,31,236,Wilfred,Ndidi
Mohamed Naser El Sayed Elneny,MID,Arsenal,1.7,0,0,3,0,0.4,526,305,0,0,0.1,0.6,2021-04-11T18:00:00Z,7,15,0,0,0,0,31,0,83229,3,0,0,1,-505,2052,2557,42,FALSE,0,31,526,Mohamed Naser,El Sayed Elneny
Neeskens Kebano,MID,Fulham,0,0,0,0,0,0,180,302,0,0,0,0,2021-04-09T19:00:00Z,0,20,0,0,0,0,31,0,2831,1,0,0,0,-7,0,7,47,TRUE,0,31,180,Neeskens,Kebano
Allan Tchaptchet,DEF,Southampton,0.5,0,0,0,0,0,635,307,0,0,0,0,2021-04-12T17:00:00Z,0,18,0,0,0,0,31,0,1417,0,3,0,0,8,64,56,40,FALSE,0,31,635,Allan,Tchaptchet
Christian Atsu,MID,Newcastle,0,0,0,0,0,0,330,300,0,0,0,0,2021-04-11T11:00:00Z,0,4,0,0,0,0,31,0,2221,2,1,0,0,-1,0,1,52,FALSE,0,31,330,Christian,Atsu
Federico Fernández,DEF,Newcastle,0.7,0,0,18,0,14.3,323,300,1,0,6,43.6,2021-04-11T11:00:00Z,90,4,0,0,0,0,31,0,38141,2,1,2,2,-514,116,630,47,FALSE,0,31,323,Federico,Fernández
Mason Mount,MID,Chelsea,6.5,1,1,33,0,78.3,120,301,1,0,16.7,36.2,2021-04-10T16:30:00Z,90,6,0,0,0,0,31,0,1460258,4,1,52,6,101700,161529,59829,71,FALSE,0,31,120,Mason,Mount
Luka Milivojevic,MID,Crystal Palace,1.5,0,0,9,0,1.5,138,301,4,0,2.1,19.4,2021-04-10T16:30:00Z,90,5,0,0,0,0,31,0,22722,4,1,0,2,153,1144,991,56,TRUE,0,31,138,Luka,Milivojevic
Joachim Andersen,DEF,Fulham,3,0,0,15,0,0.3,571,302,1,0,2.1,18.8,2021-04-09T19:00:00Z,90,20,0,0,0,0,31,0,44587,1,0,2,2,1191,5484,4293,45,TRUE,0,31,571,Joachim,Andersen
Jesse Lingard,MID,West Ham,12.7,0,2,42,0,2.2,301,308,2,2,12.7,74.2,2021-04-11T13:05:00Z,90,9,0,0,0,0,31,0,1775966,2,3,51,14,392068,424324,32256,63,TRUE,0,31,301,Jesse,Lingard
Juan Mata,MID,Man Utd,0,0,0,0,0,0,290,306,0,0,0,0,2021-04-11T15:30:00Z,0,17,0,0,0,0,31,0,10035,3,1,0,0,-15,18,33,58,FALSE,0,31,290,Juan,Mata
George Baldock,DEF,Sheffield Utd,0,0,0,14,0,2.8,351,305,3,0,1.3,8,2021-04-11T18:00:00Z,90,1,0,0,0,0,31,0,64969,3,0,2,1,-1351,48,1399,49,TRUE,0,31,351,George,Baldock
John Lundstram,MID,Sheffield Utd,0.5,0,0,10,0,4.9,355,305,3,0,0,0,2021-04-11T18:00:00Z,90,1,0,0,0,0,31,0,108726,3,0,0,2,-632,202,834,49,TRUE,0,31,355,John,Lundstram
Dwight McNeil,MID,Burnley,2,0,0,18,0,58.7,100,300,2,0,10.9,23.4,2021-04-11T11:00:00Z,90,14,0,0,0,0,31,0,33837,2,1,27,2,1638,3198,1560,57,TRUE,0,31,100,Dwight,McNeil
Jake Livermore,MID,West Brom,0,0,0,0,0,0,409,307,0,0,0,0,2021-04-12T17:00:00Z,0,16,0,0,0,0,31,0,3721,0,3,0,0,-21,17,38,47,TRUE,0,31,409,Jake,Livermore
Benjamin Mendy,DEF,Man City,9.5,0,0,11,0,4.5,274,304,1,0,3.4,5.8,2021-04-10T11:30:00Z,73,10,0,0,0,0,31,0,116030,2,1,24,2,15184,16614,1430,59,TRUE,0,31,274,Benjamin,Mendy
José Izquierdo,MID,Brighton,0,0,0,0,0,0,72,299,0,0,0,0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,627,0,0,0,0,-3,20,23,55,TRUE,0,31,72,José,Izquierdo
Cenk Tosun,FWD,Everton,0,0,0,0,0,0,153,299,0,0,0,0,2021-04-12T19:15:00Z,0,3,0,0,0,0,31,0,2483,0,0,0,0,-8,0,8,60,FALSE,0,31,153,Cenk,Tosun
Rodrigo Hernandez,MID,Man City,2,0,0,0,0,0,286,304,0,0,0,0,2021-04-10T11:30:00Z,0,10,0,0,0,0,31,0,33243,2,1,0,0,-11,637,648,53,TRUE,0,31,286,Rodrigo,Hernandez
Aleksandar Mitrović,FWD,Fulham,3.7,0,0,1,0,15.3,184,302,1,0,6.6,0,2021-04-09T19:00:00Z,90,20,0,0,0,0,31,0,286268,1,0,51,2,13639,16502,2863,55,TRUE,0,31,184,Aleksandar,Mitrović
Bernard Anício Caldeira Duarte,MID,Everton,0,0,0,0,0,0,154,299,0,0,0,0,2021-04-12T19:15:00Z,0,3,0,0,0,0,31,0,9897,0,0,0,0,-259,14,273,57,FALSE,0,31,154,Bernard,Anício Caldeira Duarte
Virgil van Dijk,DEF,Liverpool,0,0,0,0,0,0,250,303,0,0,0,0,2021-04-10T14:00:00Z,0,2,0,0,0,0,31,0,509961,1,2,0,0,-673,120,793,62,TRUE,0,31,250,Virgil,van Dijk
Joe Bryan,DEF,Fulham,0,0,0,0,0,0,182,302,0,0,0,0,2021-04-09T19:00:00Z,0,20,0,0,0,0,31,0,23436,1,0,0,0,-81,81,162,45,TRUE,0,31,182,Joe,Bryan
Anthony Martial,FWD,Man Utd,0,0,0,0,0,0,303,306,0,0,0,0,2021-04-11T15:30:00Z,0,17,0,0,0,0,31,0,279485,3,1,0,0,-8678,116,8794,86,FALSE,0,31,303,Anthony,Martial
Ryan Bennett,DEF,Wolves,0,0,0,0,0,0,456,302,0,0,0,0,2021-04-09T19:00:00Z,0,8,0,0,0,0,31,0,8066,1,0,0,0,-25,0,25,44,FALSE,0,31,456,Ryan,Bennett
Cyrus Christie,DEF,Fulham,0,0,0,0,0,0,179,302,0,0,0,0,2021-04-09T19:00:00Z,0,20,0,0,0,0,31,0,2130,1,0,0,0,-2,0,2,42,TRUE,0,31,179,Cyrus,Christie
Will Ferry,MID,Southampton,0.5,0,0,0,0,0,634,307,0,0,0,0,2021-04-12T17:00:00Z,0,18,0,0,0,0,31,0,269,0,3,0,0,-2,12,14,45,FALSE,0,31,634,Will,Ferry
Adam Lallana,MID,Brighton,2.7,0,0,19,1,33.9,54,299,0,0,10.2,17.4,2021-04-12T19:15:00Z,90,7,0,0,0,0,31,0,31708,0,0,51,3,-3534,428,3962,62,TRUE,0,31,54,Adam,Lallana
Johann Berg Gudmundsson,MID,Burnley,2,0,0,9,0,17.9,90,300,2,0,3.4,11.6,2021-04-11T11:00:00Z,90,14,0,0,0,0,31,0,3514,2,1,4,2,54,169,115,54,TRUE,0,31,90,Johann Berg,Gudmundsson
Okay Yokuslu,MID,West Brom,3.5,1,0,24,1,12.7,654,307,0,0,6.5,28.2,2021-04-12T17:00:00Z,90,16,0,0,0,0,31,0,1083,0,3,24,6,92,549,457,45,TRUE,0,31,654,Okay,Yokuslu
Rúnar Alex Rúnarsson,GK,Arsenal,1,0,0,0,0,0,547,305,0,0,0,0,2021-04-11T18:00:00Z,0,15,0,0,0,0,31,0,4030,3,0,0,0,-39,38,77,44,FALSE,0,31,547,Rúnar Alex,Rúnarsson
Ashley Barnes,FWD,Burnley,0,0,0,0,0,0,87,300,0,0,0,0,2021-04-11T11:00:00Z,0,14,0,0,0,0,31,0,18279,2,1,0,0,-1418,54,1472,60,TRUE,0,31,87,Ashley,Barnes
Gary Cahill,DEF,Crystal Palace,0.5,0,0,21,0,0.1,125,301,4,0,3.6,35.4,2021-04-10T16:30:00Z,90,5,0,0,0,0,31,0,16331,4,1,0,0,622,1110,488,45,TRUE,0,31,125,Gary,Cahill
Fabricio Agosto Ramírez,GK,Fulham,0,0,0,0,0,0,171,302,0,0,0,0,2021-04-09T19:00:00Z,0,20,0,0,0,0,31,0,179958,1,0,0,0,-1488,3705,5193,39,TRUE,0,31,171,Fabricio,Agosto Ramírez
Mace Goodridge,MID,Burnley,0,0,0,0,0,0,551,300,0,0,0,0,2021-04-11T11:00:00Z,0,14,0,0,0,0,31,0,643,2,1,0,0,-2,0,2,45,TRUE,0,31,551,Mace,Goodridge
Neco Williams,DEF,Liverpool,0.5,0,0,0,0,0,264,303,0,0,0,0,2021-04-10T14:00:00Z,0,2,0,0,0,0,31,0,351662,1,2,0,0,39,11240,11201,38,TRUE,0,31,264,Neco,Williams
Emil Krafth,DEF,Newcastle,0.3,0,0,0,0,0,333,300,0,0,0,0,2021-04-11T11:00:00Z,0,4,0,0,0,0,31,0,7259,2,1,0,0,118,604,486,42,FALSE,0,31,333,Emil,Krafth
Marek Rodák,GK,Fulham,0,0,0,0,0,0,186,302,0,0,0,0,2021-04-09T19:00:00Z,0,20,0,0,0,0,31,0,20598,1,0,0,0,-133,62,195,43,TRUE,0,31,186,Marek,Rodák
Robbie Brady,MID,Burnley,0,0,0,0,0,0,95,300,0,0,0,0,2021-04-11T11:00:00Z,0,14,0,0,0,0,31,0,4201,2,1,0,0,-122,5,127,50,TRUE,0,31,95,Robbie,Brady
Michal Karbownik,DEF,Brighton,0,0,0,0,0,0,663,299,0,0,0,0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,721,0,0,0,0,-32,14,46,45,TRUE,0,31,663,Michal,Karbownik
Romain Saïss,DEF,Wolves,2.7,0,0,24,1,4.8,461,302,0,0,5.8,19.4,2021-04-09T19:00:00Z,90,8,0,0,0,0,31,0,453915,1,0,34,6,49301,58576,9275,49,FALSE,0,31,461,Romain,Saïss
Kieran Tierney,DEF,Arsenal,0,0,0,0,0,0,17,305,0,0,0,0,2021-04-11T18:00:00Z,0,15,0,0,0,0,31,0,394344,3,0,0,0,-87285,6941,94226,53,FALSE,0,31,17,Kieran,Tierney
Dwight Gayle,FWD,Newcastle,1,0,0,-4,0,4.5,329,300,1,0,5.8,0,2021-04-11T11:00:00Z,56,4,0,0,0,0,31,0,4573,2,1,55,1,-148,203,351,59,FALSE,0,31,329,Dwight,Gayle
Leif Davis,DEF,Leeds,-1,0,0,0,0,0,214,304,0,0,0,0,2021-04-10T11:30:00Z,0,12,0,0,0,0,31,0,85116,2,1,0,0,1158,2080,922,38,FALSE,0,31,214,Leif,Davis
Cameron Carter-Vickers,DEF,Spurs,0,0,0,0,0,0,521,306,0,0,0,0,2021-04-11T15:30:00Z,0,13,0,0,0,0,31,0,16114,3,1,0,0,-71,0,71,39,TRUE,0,31,521,Cameron,Carter-Vickers
Luke Ayling,DEF,Leeds,1,0,0,8,0,0.3,197,304,1,0,2.3,18.6,2021-04-10T11:30:00Z,90,12,0,0,0,0,31,0,205701,2,1,4,2,-10296,3690,13986,44,FALSE,0,31,197,Luke,Ayling
Gareth Bale,MID,Spurs,0.7,0,0,2,0,0,543,306,1,0,0,0.4,2021-04-11T15:30:00Z,8,13,0,0,0,0,31,0,477270,3,1,0,1,-454112,2011,456123,93,TRUE,0,31,543,Gareth,Bale
Ezgjan Alioski,DEF,Leeds,1.7,1,0,13,0,14.3,201,304,1,0,4.5,31,2021-04-10T11:30:00Z,90,12,0,0,0,0,31,0,152075,2,1,0,4,-6031,5670,11701,43,FALSE,1,31,201,Ezgjan,Alioski
Claudio Bravo,GK,Man City,0,0,0,0,0,0,267,304,0,0,0,0,2021-04-10T11:30:00Z,0,10,0,0,0,0,31,0,1654,2,1,0,0,-1,0,1,45,TRUE,0,31,267,Claudio,Bravo
Josh Onomah,MID,Fulham,0.3,0,0,0,0,0,188,302,0,0,0,0,2021-04-09T19:00:00Z,0,20,0,0,0,0,31,0,3034,1,0,0,0,14,39,25,46,TRUE,0,31,188,Josh,Onomah
Luke Shaw,DEF,Man Utd,1.1,0,0,14,0,29.3,300,306,1,0,4.8,16.6,2021-04-11T15:30:00Z,90,17,0,0,0,0,31,0,1249359,3,1,2,1,34552,99446,64894,53,FALSE,1,31,300,Luke,Shaw
John Stones,DEF,Man City,1.5,0,0,15,0,20.5,273,304,2,0,5.9,16.6,2021-04-10T11:30:00Z,90,10,0,0,0,0,31,0,1773986,2,1,22,1,-63928,47828,111756,52,TRUE,0,31,273,John,Stones
Kamil Grosicki,MID,West Brom,-0.5,0,0,0,0,0,410,307,0,0,0,0,2021-04-12T17:00:00Z,0,16,0,0,0,0,31,0,2376,0,3,0,0,-9,18,27,52,TRUE,0,31,410,Kamil,Grosicki
Keinan Davis,FWD,Aston Villa,1.2,0,0,0,0,0,50,303,0,0,0,0,2021-04-10T14:00:00Z,0,11,0,0,0,0,31,0,653541,1,2,0,0,26851,46197,19346,42,FALSE,0,31,50,Keinan,Davis
Kai Havertz,MID,Chelsea,6,1,0,30,0,15.1,500,301,1,1,15,60.4,2021-04-10T16:30:00Z,90,6,0,0,0,0,31,0,237331,4,1,74,10,-17891,3197,21088,82,FALSE,0,31,500,Kai,Havertz
Oliver Norwood,MID,Sheffield Utd,1,0,0,15,0,16,349,305,3,0,4.3,26.8,2021-04-11T18:00:00Z,90,1,0,0,0,0,31,0,10236,3,0,0,2,-34,154,188,45,TRUE,0,31,349,Oliver,Norwood
Edinson Cavani,FWD,Man Utd,6,1,3,43,0,27.6,569,306,1,1,10.8,42.4,2021-04-11T15:30:00Z,90,17,0,0,0,0,31,0,140826,3,1,38,11,-5560,3938,9498,78,FALSE,1,31,569,Edinson,Cavani
Kgaogelo Chauke,MID,Southampton,0.5,0,0,0,0,0,624,307,0,0,0,0,2021-04-12T17:00:00Z,0,18,0,0,0,0,31,0,632,0,3,0,0,-8,54,62,44,FALSE,0,31,624,Kgaogelo,Chauke
Martin Kelly,DEF,Crystal Palace,-0.5,0,0,0,0,0,135,301,0,0,0,0,2021-04-10T16:30:00Z,0,5,0,0,0,0,31,0,19069,4,1,0,0,22,156,134,41,TRUE,0,31,135,Martin,Kelly
Jimmy Dunne,DEF,Burnley,0,0,0,0,0,0,519,300,0,0,0,0,2021-04-11T11:00:00Z,0,14,0,0,0,0,31,0,352191,2,1,0,0,-1169,6068,7237,38,TRUE,0,31,519,Jimmy,Dunne
James Tarkowski,DEF,Burnley,1,0,0,12,0,34.7,81,300,2,0,7,29,2021-04-11T11:00:00Z,90,14,0,0,0,0,31,0,201224,2,1,6,1,1872,5750,3878,53,TRUE,0,31,81,James,Tarkowski
Francisco Casilla Cortés,GK,Leeds,-1,0,0,0,0,0,194,304,0,0,0,0,2021-04-10T11:30:00Z,0,12,0,0,0,0,31,0,65277,2,1,0,0,-203,208,411,42,FALSE,0,31,194,Francisco,Casilla Cortés
Antonio Rüdiger,DEF,Chelsea,1.5,0,0,17,0,12.8,109,301,1,0,6.7,16.6,2021-04-10T16:30:00Z,90,6,0,0,0,0,31,0,493547,4,1,38,2,40852,76582,35730,47,FALSE,0,31,109,Antonio,Rüdiger
Toby Alderweireld,DEF,Spurs,0,0,0,0,0,0,386,306,0,0,0,0,2021-04-11T15:30:00Z,0,13,0,0,0,0,31,0,146733,3,1,0,0,-8439,1029,9468,54,TRUE,0,31,386,Toby,Alderweireld
Simon Moore,GK,Sheffield Utd,0,0,0,0,0,0,348,305,0,0,0,0,2021-04-11T18:00:00Z,0,1,0,0,0,0,31,0,7280,3,0,0,0,-17,0,17,43,TRUE,0,31,348,Simon,Moore
Manuel Lanzini,MID,West Ham,0,0,0,0,0,0,439,308,0,0,0,0,2021-04-11T13:05:00Z,0,9,0,0,0,0,31,0,8928,2,3,0,0,-309,255,564,64,TRUE,0,31,439,Manuel,Lanzini
Daniel N'Lundulu,FWD,Southampton,0.5,0,0,0,0,0,590,307,0,0,0,0,2021-04-12T17:00:00Z,0,18,0,0,0,0,31,0,18740,0,3,0,0,-440,558,998,45,FALSE,0,31,590,Daniel,N'Lundulu
Matthew Clarke,DEF,Brighton,0,0,0,0,0,0,73,299,0,0,0,0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,346,0,0,0,0,0,0,0,44,TRUE,0,31,73,Matthew,Clarke
Jacob Ramsey,MID,Aston Villa,0.2,0,0,1,0,0.5,554,303,1,0,0.3,0,2021-04-10T14:00:00Z,8,11,0,0,0,0,31,0,7914,1,2,2,1,-46,183,229,45,FALSE,0,31,554,Jacob,Ramsey
